ParticipantID, DataType, MazeType, MazeNumber, AttemptNumber, Movement, Error, AudioType, AudioCue, AudioAnswer, Time, MazeLocation, Gender, VideoGame
6, D, Allo, 2, 1, Down, 0, Ego, 0, , 4/14/2021 8:48:42 PM, (11 : 5)
6, D, Allo, 2, 1, Right, 0, Ego, 0, , 4/14/2021 8:48:43 PM, (11 : 7)
6, D, Allo, 2, 1, Down, 0, Ego, 0, , 4/14/2021 8:48:43 PM, (13 : 7)
6, D, Allo, 2, 1, Left, 0, Ego, 0, , 4/14/2021 8:48:44 PM, (13 : 3)
6, D, Allo, 2, 1, Left, 0, Ego, 0, , 4/14/2021 8:48:45 PM, (13 : 1)
6, D, Allo, 2, 1, Right, 1, Ego, 0, , 4/14/2021 8:48:46 PM, (13 : 3)
6, D, Allo, 2, 1, Right, 2, Ego, 0, , 4/14/2021 8:48:47 PM, (13 : 7)
6, D, Allo, 2, 1, Up, 3, Ego, 0, , 4/14/2021 8:48:48 PM, (11 : 7)
6, D, Allo, 2, 1, Right, 3, Ego, 0, , 4/14/2021 8:48:48 PM, (11 : 9)
6, T, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:50 PM, (8 : 5)
6, T, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:50 PM, (8 : 5)
6, T, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:50 PM, (8 : 5)
6, T, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:50 PM, (8 : 5)
6, T, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:50 PM, (8 : 5)
6, T, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:50 PM, (8 : 5)
6, T, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:50 PM, (8 : 5)
6, T, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:50 PM, (8 : 5)
6, T, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:50 PM, (8 : 5)
6, T, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:50 PM, (8 : 5)
6, T, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:50 PM, (8 : 5)
6, T, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:50 PM, (8 : 5)
6, T, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:50 PM, (8 : 5)
6, T, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:50 PM, (8 : 5)
6, T, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:50 PM, (8 : 5)
6, T, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:50 PM, (8 : 5)
6, T, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:50 PM, (8 : 5)
6, T, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:50 PM, (8 : 5)
6, T, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:50 PM, (8 : 5)
6, T, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:50 PM, (8 : 5)
6, T, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:50 PM, (8 : 5)
6, T, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:50 PM, (8 : 5)
6, T, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:50 PM, (8 : 5)
6, T, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:50 PM, (8 : 5)
6, T, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:50 PM, (8 : 5)
6, T, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:50 PM, (8 : 5)
6, T, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:50 PM, (8 : 5)
6, T, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:50 PM, (8 : 5)
6, T, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:50 PM, (8 : 5)
6, T, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:50 PM, (8 : 5)
6, T, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:50 PM, (8 : 5)
6, T, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:50 PM, (8 : 5)
6, T, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:50 PM, (8 : 5)
6, T, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:50 PM, (8 : 5)
6, T, Allo, 2, 1, Start, 0, Ego, 0, , 4/14/2021 8:48:50 PM, (8 : 5)
6, T, Allo, 2, 1, Down, 0, Ego, 0, , 4/14/2021 8:48:50 PM, (11 : 5)
6, T, Allo, 2, 1, Right, 0, Ego, 0, , 4/14/2021 8:48:51 PM, (11 : 7)
6, T, Allo, 2, 1, Down, 0, Ego, 0, , 4/14/2021 8:48:51 PM, (13 : 7)
6, T, Allo, 2, 1, Left, 0, Ego, 0, , 4/14/2021 8:48:52 PM, (13 : 3)
6, T, Allo, 2, 1, Right, 1, Ego, 0, , 4/14/2021 8:48:53 PM, (13 : 7)
6, T, Allo, 2, 1, Up, 2, Ego, 0, , 4/14/2021 8:48:54 PM, (11 : 7)
6, T, Allo, 2, 1, Right, 2, Ego, 0, , 4/14/2021 8:48:54 PM, (11 : 9)
6, T, Allo, 2, 2, Start, 0, Ego, 0, , 4/14/2021 8:48:57 PM, (8 : 5)
6, T, Allo, 2, 2, Start, 0, Ego, 0, , 4/14/2021 8:48:57 PM, (8 : 5)
6, T, Allo, 2, 2, Start, 0, Ego, 0, , 4/14/2021 8:48:57 PM, (8 : 5)
6, T, Allo, 2, 2, Start, 0, Ego, 0, , 4/14/2021 8:48:57 PM, (8 : 5)
6, T, Allo, 2, 2, Start, 0, Ego, 0, , 4/14/2021 8:48:57 PM, (8 : 5)
6, T, Allo, 2, 2, Start, 0, Ego, 0, , 4/14/2021 8:48:57 PM, (8 : 5)
6, T, Allo, 2, 2, Start, 0, Ego, 0, , 4/14/2021 8:48:57 PM, (8 : 5)
6, T, Allo, 2, 2, Start, 0, Ego, 0, , 4/14/2021 8:48:57 PM, (8 : 5)
6, T, Allo, 2, 2, Start, 0, Ego, 0, , 4/14/2021 8:48:57 PM, (8 : 5)
6, T, Allo, 2, 2, Start, 0, Ego, 0, , 4/14/2021 8:48:57 PM, (8 : 5)
6, T, Allo, 2, 2, Start, 0, Ego, 0, , 4/14/2021 8:48:57 PM, (8 : 5)
6, T, Allo, 2, 2, Start, 0, Ego, 0, , 4/14/2021 8:48:57 PM, (8 : 5)
6, T, Allo, 2, 2, Start, 0, Ego, 0, , 4/14/2021 8:48:57 PM, (8 : 5)
6, T, Allo, 2, 2, Start, 0, Ego, 0, , 4/14/2021 8:48:57 PM, (8 : 5)
6, T, Allo, 2, 2, Start, 0, Ego, 0, , 4/14/2021 8:48:57 PM, (8 : 5)
6, T, Allo, 2, 2, Start, 0, Ego, 0, , 4/14/2021 8:48:57 PM, (8 : 5)
6, T, Allo, 2, 2, Start, 0, Ego, 0, , 4/14/2021 8:48:57 PM, (8 : 5)
