ParticipantID, DataType, MazeType, MazeNumber, AttemptNumber, Movement, Error, AudioType, AudioCue, AudioAnswer, Time, MazeLocation, Gender, VideoGame
36, D, Allo, 1, 1, Down, 0, Ego, 0, , 4/27/2021 2:42:59 PM, (1 : 3)
36, D, Allo, 2, 1, Down, 2, Ego, 21, , 4/27/2021 2:43:46 PM, (13 : 7)
36, D, Allo, 2, 1, Left, 2, Ego, 21, , 4/27/2021 2:43:47 PM, (13 : 3)
36, D, Allo, 2, 1, Up, 2, Ego, 21, , 4/27/2021 2:43:47 PM, (11 : 3)
36, D, Allo, 2, 1, Down, 3, Ego, 21, , 4/27/2021 2:43:48 PM, (13 : 3)
36, D, Allo, 2, 1, Left, 3, Ego, 21, , 4/27/2021 2:43:48 PM, (13 : 1)
36, D, Allo, 2, 1, Right, 5, Ego, 21, , 4/27/2021 2:43:49 PM, (13 : 3)
36, D, Allo, 2, 1, Right, 6, Ego, 21, , 4/27/2021 2:43:50 PM, (13 : 7)
36, D, Allo, 2, 1, Up, 7, Ego, 21, , 4/27/2021 2:43:50 PM, (11 : 7)
36, D, Allo, 2, 1, Right, 7, Ego, 21, , 4/27/2021 2:43:51 PM, (11 : 9)
36, T, Allo, 2, 1, Down, 0, Ego, 0, , 4/27/2021 2:43:54 PM, (5 : 5)
36, T, Allo, 2, 1, Left, 0, Ego, 0, , 4/27/2021 2:43:55 PM, (5 : 1)
36, T, Allo, 2, 1, Down, 0, Ego, 0, , 4/27/2021 2:43:56 PM, (7 : 1)
36, T, Allo, 2, 1, Right, 0, Ego, 0, , 4/27/2021 2:43:57 PM, (7 : 5)
36, T, Allo, 2, 1, Down, 0, Ego, 0, , 4/27/2021 2:43:57 PM, (8 : 5)
36, T, Allo, 2, 1, Down, 0, Ego, 0, , 4/27/2021 2:43:58 PM, (11 : 5)
36, T, Allo, 2, 1, Right, 0, Ego, 0, , 4/27/2021 2:43:58 PM, (11 : 7)
36, T, Allo, 2, 1, Down, 0, Ego, 0, , 4/27/2021 2:43:59 PM, (13 : 7)
36, T, Allo, 2, 1, Up, 1, Ego, 0, , 4/27/2021 2:43:59 PM, (11 : 7)
36, T, Allo, 2, 1, Right, 1, Ego, 0, , 4/27/2021 2:44:00 PM, (11 : 9)
36, T, Allo, 2, 2, Down, 0, Ego, 0, , 4/27/2021 2:44:08 PM, (5 : 5)
36, T, Allo, 2, 2, Left, 0, Ego, 0, , 4/27/2021 2:44:09 PM, (5 : 1)
36, T, Allo, 2, 2, Down, 0, Ego, 0, , 4/27/2021 2:44:10 PM, (7 : 1)
36, T, Allo, 2, 2, Right, 0, Ego, 0, , 4/27/2021 2:44:11 PM, (7 : 5)
36, T, Allo, 2, 2, Down, 0, Ego, 0, , 4/27/2021 2:44:11 PM, (8 : 5)
36, T, Allo, 2, 2, Right, 0, Ego, 0, , 4/27/2021 2:44:11 PM, (8 : 7)
36, T, Allo, 2, 2, Left, 1, Ego, 0, , 4/27/2021 2:44:12 PM, (8 : 5)
36, T, Allo, 2, 2, Down, 1, Ego, 0, , 4/27/2021 2:44:13 PM, (11 : 5)
36, T, Allo, 2, 2, Right, 1, Ego, 0, , 4/27/2021 2:44:13 PM, (11 : 7)
36, T, Allo, 2, 2, Right, 1, Ego, 0, , 4/27/2021 2:44:14 PM, (11 : 9)
36, D, Allo, 5, 1, Down, 0, Ego, 0, , 4/27/2021 2:44:16 PM, (1 : 1)
36, D, Allo, 5, 1, Down, 0, Ego, 0, , 4/27/2021 2:44:18 PM, (5 : 1)
36, D, Allo, 5, 1, Right, 0, Ego, 0, , 4/27/2021 2:44:18 PM, (5 : 3)
36, D, Allo, 5, 1, Down, 0, Ego, 0, , 4/27/2021 2:44:19 PM, (7 : 3)
36, D, Allo, 5, 1, Right, 0, Ego, 21, , 4/27/2021 2:44:19 PM, (7 : 5)
36, D, Allo, 5, 1, Up, 0, Ego, 21, , 4/27/2021 2:44:20 PM, (5 : 5)
36, D, Allo, 5, 1, Right, 0, Ego, 21, , 4/27/2021 2:44:21 PM, (5 : 7)
36, D, Allo, 5, 1, Down, 0, Ego, 21, , 4/27/2021 2:44:22 PM, (11 : 7)
36, D, Allo, 5, 1, Left, 0, Ego, 21, , 4/27/2021 2:44:24 PM, (11 : 5)
36, D, Allo, 5, 1, Down, 0, Ego, 21, , 4/27/2021 2:44:24 PM, (13 : 5)
36, D, Allo, 5, 1, Right, 0, Ego, 21, , 4/27/2021 2:44:25 PM, (13 : 10)
36, D, Allo, 5, 1, Left, 1, Ego, 21, , 4/27/2021 2:44:26 PM, (13 : 5)
36, D, Allo, 5, 1, Left, 1, Ego, 21, , 4/27/2021 2:44:27 PM, (13 : 3)
