ParticipantID, DataType, MazeType, MazeNumber, AttemptNumber, Movement, Error, AudioType, AudioCue, AudioAnswer, Time, MazeLocation, Gender, VideoGame
1, T, Ego, 4, 1, Forward, 4, Ego, 0, , 4/14/2021 7:43:44 PM, (3 : 9)
1, T, Ego, 4, 1, Rotate Left, 4, Ego, 0, , 4/14/2021 7:43:45 PM, (3 : 9)
1, T, Ego, 4, 1, Forward, 5, Ego, 0, , 4/14/2021 7:43:45 PM, (3 : 11)
1, T, Ego, 4, 1, Rotate Right, 5, Ego, 0, , 4/14/2021 7:43:45 PM, (3 : 11)
1, T, Ego, 4, 1, Forward, 6, Ego, 0, , 4/14/2021 7:43:46 PM, (7 : 11)
1, T, Ego, 4, 1, Forward, 6, Ego, 0, , 4/14/2021 7:43:47 PM, (9 : 11)
1, T, Ego, 4, 1, Rotate Right, 6, Ego, 0, , 4/14/2021 7:43:47 PM, (9 : 11)
1, T, Ego, 4, 1, Forward, 6, Ego, 0, , 4/14/2021 7:43:48 PM, (9 : 9)
1, T, Ego, 4, 1, Rotate Left, 6, Ego, 0, , 4/14/2021 7:43:48 PM, (9 : 9)
1, T, Ego, 4, 1, Rotate Right, 6, Ego, 0, , 4/14/2021 7:43:48 PM, (9 : 9)
1, T, Ego, 4, 1, Forward, 6, Ego, 0, , 4/14/2021 7:43:49 PM, (9 : 7)
1, T, Ego, 4, 1, Rotate Left, 6, Ego, 0, , 4/14/2021 7:43:49 PM, (9 : 7)
1, T, Ego, 4, 1, Forward, 6, Ego, 0, , 4/14/2021 7:43:50 PM, (13 : 7)
1, T, Ego, 4, 1, Rotate Right, 6, Ego, 0, , 4/14/2021 7:43:50 PM, (13 : 7)
1, T, Ego, 4, 1, Forward, 6, Ego, 0, , 4/14/2021 7:43:51 PM, (13 : 5)
1, T, Ego, 4, 1, Rotate Left, 6, Ego, 0, , 4/14/2021 7:43:51 PM, (13 : 5)
1, T, Ego, 4, 2, Forward, 0, Ego, 0, , 4/14/2021 7:43:55 PM, (7 : 2)
1, T, Ego, 4, 2, Forward, 0, Ego, 0, , 4/14/2021 7:43:55 PM, (7 : 3)
1, T, Ego, 4, 2, Rotate Right, 0, Ego, 0, , 4/14/2021 7:43:55 PM, (7 : 3)
1, T, Ego, 4, 2, Forward, 0, Ego, 0, , 4/14/2021 7:43:56 PM, (9 : 3)
1, T, Ego, 4, 2, Rotate Left, 0, Ego, 0, , 4/14/2021 7:43:56 PM, (9 : 3)
1, T, Ego, 4, 2, Rotate Left, 0, Ego, 0, , 4/14/2021 7:43:56 PM, (9 : 3)
1, T, Ego, 4, 2, Forward, 1, Ego, 0, , 4/14/2021 7:43:57 PM, (7 : 3)
1, T, Ego, 4, 2, Rotate Right, 1, Ego, 0, , 4/14/2021 7:43:57 PM, (7 : 3)
1, T, Ego, 4, 2, Forward, 1, Ego, 0, , 4/14/2021 7:43:58 PM, (7 : 7)
1, T, Ego, 4, 2, Rotate Left, 1, Ego, 0, , 4/14/2021 7:43:58 PM, (7 : 7)
1, T, Ego, 4, 2, Forward, 1, Ego, 0, , 4/14/2021 7:43:59 PM, (5 : 7)
1, T, Ego, 4, 2, Rotate Right, 1, Ego, 0, , 4/14/2021 7:43:59 PM, (5 : 7)
1, T, Ego, 4, 2, Forward, 1, Ego, 0, , 4/14/2021 7:44:00 PM, (5 : 9)
1, T, Ego, 4, 2, Rotate Right, 1, Ego, 0, , 4/14/2021 7:44:00 PM, (5 : 9)
1, T, Ego, 4, 2, Forward, 1, Ego, 0, , 4/14/2021 7:44:00 PM, (7 : 9)
1, T, Ego, 4, 2, Rotate Left, 1, Ego, 0, , 4/14/2021 7:44:00 PM, (7 : 9)
1, T, Ego, 4, 2, Forward, 1, Ego, 0, , 4/14/2021 7:44:01 PM, (7 : 11)
1, T, Ego, 4, 2, Rotate Right, 1, Ego, 0, , 4/14/2021 7:44:01 PM, (7 : 11)
1, T, Ego, 4, 2, Forward, 1, Ego, 0, , 4/14/2021 7:44:02 PM, (9 : 11)
1, T, Ego, 4, 2, Rotate Right, 1, Ego, 0, , 4/14/2021 7:44:02 PM, (9 : 11)
1, T, Ego, 4, 2, Forward, 1, Ego, 0, , 4/14/2021 7:44:03 PM, (9 : 9)
1, T, Ego, 4, 2, Rotate Left, 1, Ego, 0, , 4/14/2021 7:44:03 PM, (9 : 9)
1, T, Ego, 4, 2, Rotate Right, 1, Ego, 0, , 4/14/2021 7:44:03 PM, (9 : 9)
1, T, Ego, 4, 2, Forward, 1, Ego, 0, , 4/14/2021 7:44:04 PM, (9 : 7)
1, T, Ego, 4, 2, Rotate Left, 1, Ego, 0, , 4/14/2021 7:44:04 PM, (9 : 7)
1, T, Ego, 4, 2, Forward, 1, Ego, 0, , 4/14/2021 7:44:05 PM, (13 : 7)
1, T, Ego, 4, 2, Rotate Right, 1, Ego, 0, , 4/14/2021 7:44:05 PM, (13 : 7)
1, T, Ego, 4, 2, Forward, 1, Ego, 0, , 4/14/2021 7:44:06 PM, (13 : 5)
1, T, Ego, 4, 2, Rotate Left, 1, Ego, 0, , 4/14/2021 7:44:06 PM, (13 : 5)
1, D, Ego, 3, 1, Forward, 0, Ego, 0, , 4/14/2021 7:44:08 PM, (1 : 11)
1, D, Ego, 3, 1, Rotate Right, 0, Ego, 0, , 4/14/2021 7:44:08 PM, (1 : 11)
1, D, Ego, 3, 1, Forward, 0, Ego, 0, , 4/14/2021 7:44:10 PM, (1 : 7)
1, D, Ego, 3, 1, Rotate Left, 0, Ego, 0, , 4/14/2021 7:44:10 PM, (1 : 7)
1, D, Ego, 3, 1, Rotate Left, 0, Ego, 0, , 4/14/2021 7:44:11 PM, (1 : 7)
1, D, Ego, 3, 1, Rotate Right, 0, Ego, 0, , 4/14/2021 7:44:11 PM, (1 : 7)
1, D, Ego, 3, 1, Forward, 0, Ego, 0, , 4/14/2021 7:44:11 PM, (3 : 7)
1, D, Ego, 3, 1, Forward, 0, Ego, 0, , 4/14/2021 7:44:12 PM, (5 : 7)
1, D, Ego, 3, 1, Rotate Right, 0, Ego, 0, , 4/14/2021 7:44:12 PM, (5 : 7)
1, D, Ego, 3, 1, Forward, 0, Ego, 0, , 4/14/2021 7:44:13 PM, (5 : 5)
1, D, Ego, 3, 1, Forward, 0, Ego, 0, , 4/14/2021 7:44:14 PM, (5 : 3)
1, D, Ego, 3, 1, Rotate Left, 0, Ego, 0, , 4/14/2021 7:44:14 PM, (5 : 3)
1, D, Ego, 3, 1, Forward, 0, Ego, 0, , 4/14/2021 7:44:15 PM, (9 : 3)
1, D, Ego, 3, 1, Forward, 0, Ego, 0, , 4/14/2021 7:44:15 PM, (11 : 3)
1, D, Ego, 3, 1, Rotate Right, 0, Ego, 0, , 4/14/2021 7:44:15 PM, (11 : 3)
1, D, Ego, 3, 1, Forward, 0, Ego, 0, , 4/14/2021 7:44:16 PM, (11 : 1)
1, D, Ego, 3, 1, Rotate Left, 0, Ego, 0, , 4/14/2021 7:44:16 PM, (11 : 1)
1, D, Ego, 3, 1, Forward, 0, Ego, 0, , 4/14/2021 7:44:17 PM, (13 : 1)
1, D, Ego, 3, 1, Rotate Left, 0, Ego, 0, , 4/14/2021 7:44:17 PM, (13 : 1)
1, D, Ego, 3, 1, Forward, 0, Ego, 0, , 4/14/2021 7:44:18 PM, (13 : 5)
1, D, Ego, 3, 1, Rotate Right, 0, Ego, 0, , 4/14/2021 7:44:18 PM, (13 : 5)
1, T, Ego, 3, 1, Forward, 0, Ego, 0, , 4/14/2021 7:44:20 PM, (1 : 3)
1, T, Ego, 3, 1, Rotate Left, 0, Ego, 0, , 4/14/2021 7:44:21 PM, (1 : 3)
1, T, Ego, 3, 1, Forward, 0, Ego, 0, , 4/14/2021 7:44:21 PM, (3 : 3)
1, T, Ego, 3, 1, Rotate Right, 0, Ego, 0, , 4/14/2021 7:44:21 PM, (3 : 3)
1, T, Ego, 3, 1, Forward, 0, Ego, 0, , 4/14/2021 7:44:22 PM, (3 : 1)
1, T, Ego, 3, 1, Rotate Left, 0, Ego, 0, , 4/14/2021 7:44:22 PM, (3 : 1)
1, T, Ego, 3, 1, Forward, 0, Ego, 0, , 4/14/2021 7:44:24 PM, (11 : 1)
1, T, Ego, 3, 1, Forward, 0, Ego, 0, , 4/14/2021 7:44:24 PM, (13 : 1)
1, T, Ego, 3, 1, Rotate Left, 0, Ego, 0, , 4/14/2021 7:44:24 PM, (13 : 1)
1, T, Ego, 3, 1, Forward, 0, Ego, 0, , 4/14/2021 7:44:26 PM, (13 : 5)
1, T, Ego, 3, 1, Rotate Right, 0, Ego, 0, , 4/14/2021 7:44:26 PM, (13 : 5)
1, T, Ego, 3, 2, Forward, 0, Ego, 0, , 4/14/2021 7:44:28 PM, (1 : 3)
1, T, Ego, 3, 2, Rotate Left, 0, Ego, 0, , 4/14/2021 7:44:28 PM, (1 : 3)
1, T, Ego, 3, 2, Forward, 0, Ego, 0, , 4/14/2021 7:44:29 PM, (3 : 3)
1, T, Ego, 3, 2, Rotate Right, 0, Ego, 0, , 4/14/2021 7:44:29 PM, (3 : 3)
1, T, Ego, 3, 2, Forward, 0, Ego, 0, , 4/14/2021 7:44:30 PM, (3 : 1)
1, T, Ego, 3, 2, Rotate Left, 0, Ego, 0, , 4/14/2021 7:44:30 PM, (3 : 1)
1, T, Ego, 3, 2, Forward, 0, Ego, 0, , 4/14/2021 7:44:31 PM, (11 : 1)
1, T, Ego, 3, 2, Forward, 0, Ego, 0, , 4/14/2021 7:44:32 PM, (13 : 1)
1, T, Ego, 3, 2, Rotate Left, 0, Ego, 0, , 4/14/2021 7:44:32 PM, (13 : 1)
1, T, Ego, 3, 2, Forward, 0, Ego, 0, , 4/14/2021 7:44:33 PM, (13 : 5)
1, T, Ego, 3, 2, Rotate Right, 0, Ego, 0, , 4/14/2021 7:44:33 PM, (13 : 5)
1, D, Ego, 5, 1, Forward, 0, Ego, 0, , 4/14/2021 7:44:35 PM, (1 : 1)
1, D, Ego, 5, 1, Rotate Left, 0, Ego, 0, , 4/14/2021 7:44:36 PM, (1 : 1)
1, D, Ego, 5, 1, Forward, 0, Ego, 0, , 4/14/2021 7:44:37 PM, (1 : 4)
1, D, Ego, 5, 1, Rotate Right, 0, Ego, 0, , 4/14/2021 7:44:37 PM, (1 : 4)
1, D, Ego, 5, 1, Forward, 0, Ego, 0, , 4/14/2021 7:44:38 PM, (3 : 4)
1, D, Ego, 5, 1, Rotate Right, 0, Ego, 0, , 4/14/2021 7:44:38 PM, (3 : 4)
1, D, Ego, 5, 1, Forward, 0, Ego, 0, , 4/14/2021 7:44:38 PM, (3 : 3)
1, D, Ego, 5, 1, Rotate Left, 0, Ego, 0, , 4/14/2021 7:44:39 PM, (3 : 3)
1, D, Ego, 5, 1, Forward, 0, Ego, 0, , 4/14/2021 7:44:39 PM, (5 : 3)
1, D, Ego, 5, 1, Forward, 0, Ego, 0, , 4/14/2021 7:44:40 PM, (7 : 3)
1, D, Ego, 5, 1, Rotate Left, 0, Ego, 0, , 4/14/2021 7:44:40 PM, (7 : 3)
1, D, Ego, 5, 1, Forward, 0, Ego, 0, , 4/14/2021 7:44:41 PM, (7 : 5)
1, D, Ego, 5, 1, Rotate Left, 0, Ego, 0, , 4/14/2021 7:44:41 PM, (7 : 5)
1, D, Ego, 5, 1, Forward, 0, Ego, 0, , 4/14/2021 7:44:42 PM, (5 : 5)
1, D, Ego, 5, 1, Rotate Right, 0, Ego, 0, , 4/14/2021 7:44:42 PM, (5 : 5)
1, D, Ego, 5, 1, Forward, 0, Ego, 0, , 4/14/2021 7:44:42 PM, (5 : 7)
1, D, Ego, 5, 1, Rotate Right, 0, Ego, 0, , 4/14/2021 7:44:43 PM, (5 : 7)
1, D, Ego, 5, 1, Rotate Left, 0, Ego, 0, , 4/14/2021 7:44:43 PM, (5 : 7)
1, D, Ego, 5, 1, Forward, 0, Ego, 0, , 4/14/2021 7:44:43 PM, (5 : 9)
1, D, Ego, 5, 1, Rotate Right, 0, Ego, 0, , 4/14/2021 7:44:44 PM, (5 : 9)
1, D, Ego, 5, 1, Forward, 0, Ego, 0, , 4/14/2021 7:44:45 PM, (11 : 9)
1, D, Ego, 5, 1, Rotate Left, 0, Ego, 0, , 4/14/2021 7:44:45 PM, (11 : 9)
1, D, Ego, 5, 1, Forward, 0, Ego, 0, , 4/14/2021 7:44:46 PM, (11 : 10)
1, D, Ego, 5, 1, Rotate Right, 0, Ego, 0, , 4/14/2021 7:44:46 PM, (11 : 10)
1, D, Ego, 5, 1, Forward, 0, Ego, 0, , 4/14/2021 7:44:47 PM, (13 : 10)
1, D, Ego, 5, 1, Rotate Right, 0, Ego, 0, , 4/14/2021 7:44:47 PM, (13 : 10)
1, D, Ego, 5, 1, Forward, 0, Ego, 0, , 4/14/2021 7:44:48 PM, (13 : 5)
1, D, Ego, 5, 1, Forward, 0, Ego, 0, , 4/14/2021 7:44:49 PM, (13 : 3)
1, D, Ego, 5, 1, Rotate Left, 0, Ego, 0, , 4/14/2021 7:44:49 PM, (13 : 3)
1, T, Ego, 5, 1, Forward, 0, Ego, 0, , 4/14/2021 7:44:52 PM, (1 : 1)
1, T, Ego, 5, 1, Rotate Right, 0, Ego, 0, , 4/14/2021 7:44:52 PM, (1 : 1)
1, T, Ego, 5, 1, Forward, 0, Ego, 0, , 4/14/2021 7:44:53 PM, (1 : 4)
1, T, Ego, 5, 1, Rotate Right, 0, Ego, 0, , 4/14/2021 7:44:53 PM, (1 : 4)
1, T, Ego, 5, 1, Forward, 0, Ego, 0, , 4/14/2021 7:44:54 PM, (3 : 4)
1, T, Ego, 5, 1, Rotate Right, 0, Ego, 0, , 4/14/2021 7:44:54 PM, (3 : 4)
1, T, Ego, 5, 1, Forward, 0, Ego, 0, , 4/14/2021 7:44:54 PM, (3 : 3)
1, T, Ego, 5, 1, Rotate Left, 0, Ego, 0, , 4/14/2021 7:44:54 PM, (3 : 3)
1, T, Ego, 5, 1, Forward, 0, Ego, 0, , 4/14/2021 7:44:55 PM, (5 : 3)
1, T, Ego, 5, 1, Forward, 0, Ego, 0, , 4/14/2021 7:44:56 PM, (7 : 3)
1, T, Ego, 5, 1, Rotate Left, 0, Ego, 0, , 4/14/2021 7:44:56 PM, (7 : 3)
1, T, Ego, 5, 1, Forward, 0, Ego, 0, , 4/14/2021 7:44:57 PM, (7 : 5)
1, T, Ego, 5, 1, Rotate Left, 0, Ego, 0, , 4/14/2021 7:44:57 PM, (7 : 5)
1, T, Ego, 5, 1, Forward, 0, Ego, 0, , 4/14/2021 7:44:57 PM, (5 : 5)
1, T, Ego, 5, 1, Rotate Right, 0, Ego, 0, , 4/14/2021 7:44:57 PM, (5 : 5)
1, T, Ego, 5, 1, Forward, 0, Ego, 0, , 4/14/2021 7:44:58 PM, (5 : 7)
1, T, Ego, 5, 1, Rotate Right, 0, Ego, 0, , 4/14/2021 7:44:58 PM, (5 : 7)
1, T, Ego, 5, 1, Rotate Left, 0, Ego, 0, , 4/14/2021 7:44:59 PM, (5 : 7)
1, T, Ego, 5, 1, Forward, 0, Ego, 0, , 4/14/2021 7:44:59 PM, (5 : 9)
1, T, Ego, 5, 1, Rotate Right, 0, Ego, 0, , 4/14/2021 7:44:59 PM, (5 : 9)
1, T, Ego, 5, 1, Forward, 0, Ego, 0, , 4/14/2021 7:45:01 PM, (11 : 9)
1, T, Ego, 5, 1, Rotate Left, 0, Ego, 0, , 4/14/2021 7:45:01 PM, (11 : 9)
1, T, Ego, 5, 1, Forward, 0, Ego, 0, , 4/14/2021 7:45:01 PM, (11 : 10)
1, T, Ego, 5, 1, Rotate Right, 0, Ego, 0, , 4/14/2021 7:45:02 PM, (11 : 10)
1, T, Ego, 5, 1, Forward, 0, Ego, 0, , 4/14/2021 7:45:02 PM, (13 : 10)
1, T, Ego, 5, 1, Rotate Right, 0, Ego, 0, , 4/14/2021 7:45:02 PM, (13 : 10)
1, T, Ego, 5, 1, Forward, 0, Ego, 0, , 4/14/2021 7:45:04 PM, (13 : 5)
1, T, Ego, 5, 1, Forward, 0, Ego, 0, , 4/14/2021 7:45:04 PM, (13 : 3)
1, T, Ego, 5, 1, Rotate Left, 0, Ego, 0, , 4/14/2021 7:45:04 PM, (13 : 3)
1, T, Ego, 5, 2, Forward, 0, Ego, 0, , 4/14/2021 7:45:30 PM, (1 : 1)
1, T, Ego, 5, 2, Rotate Right, 0, Ego, 0, , 4/14/2021 7:45:30 PM, (1 : 1)
