ParticipantID, DataType, MazeType, MazeNumber, AttemptNumber, Movement, Error, AudioType, AudioCue, AudioAnswer, Time, MazeLocation, Gender, VideoGame
12, D, Allo, 2, 1, Down, 0, Ego, 0, , 4/14/2021 9:46:35 PM, (1 : 1)
12, T, Allo, 1, 1, Left, 0, Ego, 0, , 4/14/2021 9:47:16 PM, (5 : 1)
12, T, Allo, 1, 1, Down, 0, Ego, 0, , 4/14/2021 9:47:17 PM, (11 : 1)
12, T, Allo, 1, 1, Right, 0, Ego, 0, , 4/14/2021 9:47:18 PM, (11 : 7)
12, T, Allo, 1, 1, Down, 0, Ego, 0, , 4/14/2021 9:47:19 PM, (13 : 7)
12, T, Allo, 1, 2, Down, 0, Ego, 0, , 4/14/2021 9:47:22 PM, (9 : 5)
12, T, Allo, 1, 2, Left, 0, Ego, 0, , 4/14/2021 9:47:23 PM, (9 : 3)
12, T, Allo, 1, 2, Up, 0, Ego, 0, , 4/14/2021 9:47:23 PM, (5 : 3)
12, T, Allo, 1, 2, Left, 0, Ego, 0, , 4/14/2021 9:47:24 PM, (5 : 1)
12, T, Allo, 1, 2, Down, 0, Ego, 0, , 4/14/2021 9:47:25 PM, (11 : 1)
12, T, Allo, 1, 2, Right, 0, Ego, 0, , 4/14/2021 9:47:26 PM, (11 : 7)
12, T, Allo, 1, 2, Down, 0, Ego, 0, , 4/14/2021 9:47:27 PM, (13 : 7)
